no,분류,중복,Institution,Title,저자,Year,Pdf Link
817,Abstract,0,Sejong University,The Batteryless Wi-Fi Backscatter System and Method for Improving the Transmission Range,"Young-Min Ko,Seung-Jun Yu,Seongjoo Lee,Hyoung-Kyu Song",2016,https://waset.org/pdf/books/?id=50230&pageNumber=555
818,Abstract,1,Sejong University,Topology Optimization of Structures with Web-Openings,"D. K. Lee,S. M. Shin,J. H. Lee",2014,https://waset.org/pdf/books/?id=12450&pageNumber=210
819,Periodical,0,Sejong University,Topology Optimization of Structures with Web-Openings,"D. K. Lee,S. M. Shin,J. H. Lee",2014,https://waset.org/publications/10003941/topology-optimization-of-structures-with-web-openings
820,Abstract,0,Sejong University,Utilizing Hybrid File Mapping for High-Performance I/O,Jaechun No,2015,https://waset.org/pdf/books/?id=16492&pageNumber=514
821,Abstract,0,Sejong University,Variable Tree Structure QR Decomposition-M Algorithm (QRD-M) in Multiple Input Multiple Output-Orthogonal Frequency Division Multiplexing (MIMO-OFDM) Systems,"Jae-Hyun Ro,Jong-Kwang Kim,Chang-Hee Kang,Hyoung-Kyu Song",2017,https://waset.org/pdf/books/?id=52299&pageNumber=574
822,Abstract,0,Korea University,A Different Approach to Optimize Fuzzy Membership Functions with Extended FIR Filter,"Jun-Ho Chung,Sung-Hyun Yoo,In-Hwan Choi,Hyun-Kook Lee,Moon-Kyu Song,Choon-Ki Ahn",2016,https://waset.org/pdf/books/?id=42104&pageNumber=429
823,Periodical,0,Korea University,A Novel Deinterlacing Algorithm Based on Adaptive Polynomial Interpolation,"Seung-Won Jung, Hye-Soo Kim, Le Thanh Ha, Seung-Jin Baek, and Sung-Jea Ko",2009,https://waset.org/publications/10482/a-novel-deinterlacing-algorithm-based-on-adaptive-polynomial-interpolation
824,Abstract,1,Korea University,A Spatial Point Pattern Analysis to Recognize Fail Bit Patterns in Semiconductor Manufacturing,"Youngji Yoo,Seung Hwan Park,Daewoong An,Sung-Shick Kim,Jun-Geol Baek",2014,https://waset.org/pdf/books/?id=5010&pageNumber=56
825,Periodical,0,Korea University,A Spatial Point Pattern Analysis to Recognize Fail Bit Patterns in Semiconductor Manufacturing,"Youngji Yoo,Seung Hwan Park,Daewoong An,Sung-Shick Kim,Jun-Geol Baek",2014,https://waset.org/publications/9997463/a-spatial-point-pattern-analysis-to-recognize-fail-bit-patterns-in-semiconductor-manufacturing
826,Abstract,1,Korea University,A Study of Factors Affecting the Elapsed Time of Housing Renewal Project Implementation in Seoul,"In Su Na,Gunwon Lee,Seiyong Kim",2015,https://waset.org/pdf/books/?id=27864&pageNumber=183
827,Periodical,0,Korea University,A Study of Factors Affecting the Elapsed Time of Housing Renewal Project Implementation in Seoul,"In Su Na,Gunwon Lee,Seiyong Kim",2015,https://waset.org/publications/10002379/a-study-of-factors-affecting-the-elapsed-time-of-housing-renewal-project-implementation-in-seoul
828,Abstract,0,Korea University,Adaptive Process Monitoring for Time-Varying Situations Using Statistical Learning Algorithms,"Seulki Lee,Seoung Bum Kim",2016,https://waset.org/pdf/books/?id=52078&pageNumber=1569
829,Abstract,0,Korea University,Asymmetric Relation between Earnings and Returns,Seungmin Chee,2015,https://waset.org/pdf/books/?id=25149&pageNumber=923
830,Periodical,0,Korea University,Clustering Mixed Data Using Non-normal Regression Tree for Process Monitoring,"Youngji Yoo, Cheong-Sool Park, Jun Seok Kim, Young-Hak Lee, Sung-Shick Kim, Jun-Geol Baek",2012,https://waset.org/publications/978/clustering-mixed-data-using-non-normal-regression-tree-for-process-monitoring
831,Abstract,0,Korea University,Comparison of Radiation Dosage and Image Quality: Digital Breast Tomosynthesis vs. Full-Field Digital Mammography,Okhee Woo,2017,https://waset.org/pdf/books/?id=79784&pageNumber=2159
832,Periodical,0,Korea University,Control Chart Pattern Recognition Using Wavelet Based Neural Networks,"Jun Seok Kim, Cheong-Sool Park, Jun-Geol Baek, and Sung-Shick Kim",2012,https://waset.org/publications/416/control-chart-pattern-recognition-using-wavelet-based-neural-networks
833,Abstract,0,Korea University,Delamination of Scale in a Fe Carbon Steel Surface by Effect of Interface Roughness and Oxide Scale Thickness,"J. M. Lee,W. R. Noh,C. Y. Kim,M. G. Lee",2016,https://waset.org/pdf/books/?id=43731&pageNumber=886
834,Abstract,0,Korea University,Detection of Nanotoxic Material Using DNA Based QCM,"Juneseok You,Chanho Park,Kuehwan Jang,Sungsoo Na",2016,https://waset.org/pdf/books/?id=41494&pageNumber=297
835,Abstract,0,Korea University,Diagnostic Efficacy and Usefulness of Digital Breast Tomosynthesis (DBT) in Evaluation of Breast Microcalcifications as a Pre-Procedural Study for Stereotactic Biopsy,"Okhee Woo,Hye Seon Shin",2017,https://waset.org/pdf/books/?id=82986&pageNumber=2253
836,Abstract,0,Korea University,Do Industry Expert Audit Engagement Partners Earn Fee Premiums? Evidence from Labor Usage and the Hourly Charge Rate,"Gil Bae,Seung Uk Choi,Jae Eun Lee,Joon Hwa Rho",2016,https://waset.org/pdf/books/?id=50571&pageNumber=1870
837,Abstract,0,Korea University,Effect of a GABA/5-HTP Mixture on Behavioral Changes and Biomodulation in an Invertebrate Model,"Kyungae Jo,Eun Young Kim,Byungsoo Shin,Kwang Soon Shin,Hyung Joo Suh",2016,https://waset.org/pdf/books/?id=49971&pageNumber=661
838,Abstract,0,Korea University,Effect of Dual-Oligo Saccharide on Loperamide-Induced Constipation in Rat Model,"So Hyun Ahn,Geu Rim Seo,Byungsoo Shin,Kwang-Won Yu,Hyung Joo Suh,Sung Hee Han",2016,https://waset.org/pdf/books/?id=49972&pageNumber=662
839,Abstract,0,Korea University,Effects of Extract from Lactuca sativa on Sleep in Pentobarbital-Induced Sleep and Caffeine-Induced Sleep Disturbance in Mice,"Hae Dun Kim,Joo Hyun Jang,Geu Rim Seo,Kyung Soo Ra,Hyung Joo Suh",2016,https://waset.org/pdf/books/?id=49766&pageNumber=656
840,Abstract,0,Korea University,Evaluation of Dual Polarization Rainfall Estimation Algorithm Applicability in Korea: A Case Study on Biseulsan Radar,"Chulsang Yoo,Gildo Kim",2016,https://waset.org/pdf/books/?id=46874&pageNumber=1298
841,Abstract,0,Korea University,Fabricating Method for Complex 3D Microfluidic Channel Using Soluble Wax Mold,"Kyunghun Kang,Sangwoo Oh,Yongha Hwang",2017,https://waset.org/pdf/books/?id=64558&pageNumber=453
842,Abstract,0,Korea University,Feature Evaluation Based on Random Subspace and Multiple-K Ensemble,"Jaehong Yu,Seoung Bum Kim",2016,https://waset.org/pdf/books/?id=52081&pageNumber=1571
843,Abstract,1,Korea University,Function Approximation with Radial Basis Function Neural Networks via FIR Filter,"Kyu Chul Lee,Sung Hyun Yoo,Choon Ki Ahn,Myo Taeg Lim",2014,https://waset.org/pdf/books/?id=13851&pageNumber=143
844,Periodical,0,Korea University,Function Approximation with Radial Basis Function Neural Networks via FIR Filter,"Kyu Chul Lee,Sung Hyun Yoo,Choon Ki Ahn,Myo Taeg Lim",2014,https://waset.org/publications/9999155/function-approximation-with-radial-basis-function-neural-networks-via-fir-filter
845,Abstract,0,Korea University,Functional Aspects of Carbonic Anhydrase,"Bashistha Kumar Kanth,Seung Pil Pack",2014,https://waset.org/pdf/books/?id=1475&pageNumber=3
846,Periodical,0,Korea University,Highly Efficient White Light-emitting Diodes Based on Layered Quantum Dot-Phosphor Nanocomposites as Converting Materials,"J. Y. Woo, J. Lee, N. Kim, C.-S. Han",2012,https://waset.org/publications/12205/highly-efficient-white-light-emitting-diodes-based-on-layered-quantum-dot-phosphor-nanocomposites-as-converting-materials
847,Abstract,0,Korea University,Home Legacy Device Output Estimation Using Temperature and Humidity Information by Adaptive Neural Fuzzy Inference System,"Sung Hyun Yoo,In Hwan Choi,Jun Ho Jung,Choon Ki Ahn,Myo Taeg Lim",2016,https://waset.org/pdf/books/?id=42360&pageNumber=432
848,Periodical,0,Korea University,Home-Network Security Model in Ubiquitous Environment,"Dong-Young Yoo,Jong-Whoi Shin,Jin-Young Choi",2007,https://waset.org/publications/2785/home-network-security-model-in-ubiquitous-environment
849,Abstract,0,Korea University,Improved Classification Procedure for Imbalanced and Overlapped Situations,"Hankyu Lee,Seoung Bum Kim",2016,https://waset.org/pdf/books/?id=52079&pageNumber=1570
850,Abstract,0,Korea University,Indoor Temperature Estimation with FIR Filter Using R-C Network Model,"Sung Hyun You,Jeong Hoon Kim,Dae Ki Kim,Choon Ki Ahn",2017,https://waset.org/pdf/books/?id=65608&pageNumber=571
851,Abstract,0,Korea University,Investigation of Magnetic Resonance Wireless Charger Efficiency for Mobile Device,"SeungHee Ryu,Junil Moon",2015,https://waset.org/pdf/books/?id=32012&pageNumber=360
852,Abstract,0,Korea University,K-Pop Fandom: A Sub-Cultural Influencer on K-Pop Brand Attitude,"Patricia P. M. C. Lourenco,Sang Yong Kim,Anaisa D. A. De Sena",2018,https://waset.org/pdf/books/?id=83021&pageNumber=117
853,Abstract,0,Korea University,Meaning beyond Pleasure in Leisure: Comparison between Korea and France,"Joane Adeclas,Yoonyoung Kim,Taekyun Hur",2017,https://waset.org/pdf/books/?id=68965&pageNumber=2386
854,Abstract,0,Korea University,Mixed Integer Programming-Based One-Class Classification Method for Process Monitoring,"Younghoon Kim,Seoung Bum Kim",2016,https://waset.org/pdf/books/?id=52060&pageNumber=1567
855,Periodical,0,Korea University,Mobility Management Architecture for Transport System,DaeWon Lee and HeonChang Yu,2008,https://waset.org/publications/8999/mobility-management-architecture-for-transport-system
856,Abstract,1,Korea University,Pattern Recognition Using Feature Based Die-Map Clustering in the Semiconductor Manufacturing Process,"Seung Hwan Park,Cheng-Sool Park,Jun Seok Kim,Youngji Yoo,Daewoong An,Jun-Geol Baek",2014,https://waset.org/pdf/books/?id=5000&pageNumber=55
857,Periodical,0,Korea University,Pattern Recognition Using Feature Based Die-Map Clustering in the Semiconductor Manufacturing Process,"Seung Hwan Park,Cheng-Sool Park,Jun Seok Kim,Youngji Yoo,Daewoong An,Jun-Geol Baek",2014,https://waset.org/publications/9997462/pattern-recognition-using-feature-based-die-map-clusteringin-the-semiconductor-manufacturing-process
858,Abstract,0,Korea University,Predictive Analytics for Theory Building,"Ho-Won Jung,Donghun Lee,Hyung-Jin Kim",2016,https://waset.org/pdf/books/?id=44792&pageNumber=1396
859,Periodical,0,Korea University,Probabilistic Center Voting Method for Subsequent Object Tracking and Segmentation,"Suryanto, Hyo-Kak Kim, Sang-Hee Park, Dae-Hwan Kim, and Sung-Jea Ko, Senior Member, IEEE",2009,https://waset.org/publications/5814/probabilistic-center-voting-method-for-subsequent-object-tracking-and-segmentation
860,Abstract,0,Korea University,Process Monitoring Based on Parameterless Self-Organizing Map,"Young Jae Choung,Seoung Bum Kim",2016,https://waset.org/pdf/books/?id=52108&pageNumber=1572
861,Abstract,0,Korea University,Reservoir Inflow Prediction for Pump Station Using Upstream Sewer Depth Data,"Osung Im,Neha Yadav,Eui Hoon Lee,Joong Hoon Kim",2017,https://waset.org/pdf/books/?id=58382&pageNumber=1602
862,Abstract,0,Korea University,Sensing Mechanism of Nano-Toxic Ions Using Quartz Crystal Microbalance,"Chanho Park,Juneseok You,Kuewhan Jang,Sungsoo Na",2017,https://waset.org/pdf/books/?id=69750&pageNumber=1495
863,Abstract,0,Korea University,Sensing of Cancer DNA Using Resonance Frequency,"Sungsoo Na,Chanho Park",2017,https://waset.org/pdf/books/?id=71976&pageNumber=577
864,Abstract,0,Korea University,Simulation and Fabrication of Plasmonic Lens for Bacteria Detection,"Sangwoo Oh,Jaewoo Kim,Dongmin Seo,Jaewon Park,Yongha Hwang,Sungkyu Seo",2016,https://waset.org/pdf/books/?id=57412&pageNumber=449
865,Abstract,0,Korea University,Stress Evaluation at Lower Extremity during Walking with Unstable Shoe,"Sangbaek Park,Seungju Lee,Soo-Won Chae",2016,https://waset.org/pdf/books/?id=51809&pageNumber=1303
866,Abstract,0,Korea University,Survival Analysis Based Delivery Time Estimates for Display FAB,"Paul Han,Jun-Geol Baek",2014,https://waset.org/pdf/books/?id=4881&pageNumber=54
867,Abstract,0,Korea University,Tail-Binding Effect of Kinesin-1 Auto Inhibition Using Elastic Network Model,"Hyun Joon Chang,Jae In Kim,Sungsoo Na",2014,https://waset.org/pdf/books/?id=11825&pageNumber=255
868,Abstract,0,Korea University,The Analysis of Personalized Low-Dose Computed Tomography Protocol Based on Cumulative Effective Radiation Dose and Cumulative Organ Dose for Patients with Breast Cancer with Regular Chest Computed Tomography Follow up,Okhee Woo,2018,https://waset.org/pdf/books/?id=92617&pageNumber=2477
869,Abstract,0,Korea University,The Effect of Foot Progression Angle on Human Lower Extremity,"Sungpil Ha,Ju Yong Kang,Sangbaek Park,Seung-Ju Lee,Soo-Won Chae",2016,https://waset.org/pdf/books/?id=44665&pageNumber=873
870,Abstract,0,Korea University,The Effects of Inferior Tilt Fixation on a Glenoid Components in Reverse Shoulder-Arthroplasty,"Soo Min Kim,Soo-Won Chae,Soung-Yon Kim,Haea Lee,Ju Yong Kang,Juneyong Lee,Seung-Ho Han",2016,https://waset.org/pdf/books/?id=44422&pageNumber=870
871,Abstract,0,Korea University,Thermal Comfort Characteristics in an Enclosure with a Radiant Ceiling Heating and Floor Air Heating System,"Seung-Ho Yoo,Jong-Ryeul Sohn",2015,https://waset.org/pdf/books/?id=24434&pageNumber=239
872,Abstract,0,Korea University,"Three-Dimensional Model of Leisure Activities: Activity, Relationship, and Expertise","Taekyun Hur,Yoonyoung Kim,Junkyu Lim",2017,https://waset.org/pdf/books/?id=69098&pageNumber=2392
873,Abstract,0,Korea University,Ultra-Sensitive and Real Time Detection of ZnO NW Using QCM,"Juneseok You,Kuewhan Jang,Chanho Park,Jaeyeong Choi,Hyunjun Park,Sehyun Shin,Changsoo Han,Sungsoo Na",2016,https://waset.org/pdf/books/?id=43680&pageNumber=319
874,Abstract,0,Dong-A University,A Study of the Weld Properties of Inconel 625 Based on Nb Content,"JongWon Han,NoHoon Kim,HyoIk Ahn,HaeWoo Lee",2018,https://waset.org/pdf/books/?id=85849&pageNumber=1515
875,Abstract,0,Dong-A University,A Study on Improvement of Performance of Anti-Splash Device for Cargo Oil Tank Vent Pipe Using CFD Simulation and Artificial Neural Network,"Min-Woo Kim,Ok-Kyun Na,Jun-Ho Byun,Jong-Hwan Park,Seung-Hwa Yang,Joon-Hong Park,Young-Chul Park",2017,https://waset.org/pdf/books/?id=5073&pageNumber=94
876,Abstract,0,Dong-A University,A Study on Improvement of Straightness of Preform Pulling Process of Hollow Pipe by Finete Element Analysis Method,"Yeon-Jong Jeong,Jun-Hong Park,Hyuk Choi",2017,https://waset.org/pdf/books/?id=77008&pageNumber=829
877,Abstract,0,Dong-A University,A Study on Optimum Shape in According to Equivalent Stress Distributions at the Die and Plug in the Multi-Pass Drawing Process,"Yeon-Jong Jeong,Mok-Tan Ahn,Seok-Hyeon Park,Seong-Hun Ha,Joon-Hong Park,Jong-Bae Park",2015,https://waset.org/pdf/books/?id=60708&pageNumber=549
878,Abstract,0,Dong-A University,A Study on Temperature and Drawing Speed for Diffusion Bonding Enhancement in Drawing of Hot Lined Pipes by FEM Analysis,"M. T. Ahn,J. H. Park,S. H. Park,S. H. Ha",2018,https://waset.org/pdf/books/?id=71481&pageNumber=781
879,Abstract,0,Dong-A University,A Study on the Relationship between Shear Strength and Surface Roughness of Lined Pipes by Cold Drawing,"Mok-Tan Ahn,Joon-Hong Park,Yeon-Jong Jeong",2014,https://waset.org/pdf/books/?id=71502&pageNumber=783
880,Periodical,0,Dong-A University,An Exploratory Study for Seamless Overland Logistics Information Flows and Connection: An In-Depth Case Study of Korea,"Jae Un Jung, Hyun Soo Kim, Doo Hwan Kim",2013,https://waset.org/publications/17419/an-exploratory-study-for-seamless-overland-logistics-information-flows-and-connection-an-in-depth-case-study-of-korea
881,Abstract,0,Dong-A University,Characteristics of Double-Stator Inner-Rotor Axial Flux Permanent Magnet Machine with Rotor Eccentricity,"Dawoon Choi,Jian Li,Yunhyun Cho",2011,https://waset.org/pdf/books/?id=68826&pageNumber=598
882,Abstract,0,Dong-A University,Comparison Analysis of CFD Turbulence Fluid Numerical Study for Quick Coupling,"JoonHo Lee,KyoJin An,JunSu Kim,Young-Chul Park",2015,https://waset.org/pdf/books/?id=31538&pageNumber=904
883,Periodical,0,Dong-A University,Design of 3-Step Skew BLAC Motor for Better Performance in Electric Power Steering System,"Subrato Saha,Yun-Hyun Cho",2015,https://waset.org/publications/10002013/design-of-3-step-skew-blac-motor-for-better-performance-in-electric-power-steering-system
884,Abstract,1,Dong-A University,Design of 3-Step Skew BLAC Motor for Better Performance in Electric Power Steering System,"Subrato Saha,Yun-Hyun Cho",2017,https://waset.org/pdf/books/?id=30582&pageNumber=323
885,Abstract,0,Dong-A University,Durability Analysis of a Knuckle Arm Using VPG System,"Geun-Yeon Kim,S. P. Praveen Kumar,Kwon-Hee Lee",2015,https://waset.org/pdf/books/?id=22955&pageNumber=633
886,Abstract,0,Dong-A University,Effect of the Initial Billet Shape Parameters on the Final Product in a Backward Extrusion Process for Pressure Vessels,"Archana Thangavelu,Han-Ik Park,Young-Chul Park,Joon-Hong Park",2014,https://waset.org/pdf/books/?id=38024&pageNumber=1025
